,date,views,comments,article,tag,sentiment_score,sentiment_tag
0,2021-11-25,93201,68,"ICU nurses: 'No more clapping by the public or lighting candles. At this stage, it's an insult'",General news,-0.125,Negative
1,2021-11-24,75036,132,"Coronavirus: 3,893 new cases confirmed in Ireland, with 43 deaths notified in the past week",Daily press announcement,0.09545454545454546,Neutral
2,2021-11-22,102845,188,"Coronavirus: 5,634 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
3,2021-11-15,96538,148,"Coronavirus: 4,570 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
4,2021-11-11,62908,69,"Coronavirus: 3,680 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
5,2021-11-05,78084,123,"Coronavirus: 3,903 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
6,2021-11-04,72429,104,"Coronavirus: Daily cases exceed 3,000 for third day in a row",General news,0.0,Neutral
7,2021-11-03,27042,68,"Daily cases would be 'north of 10,000' without vaccines: The key points from today's NPHET briefing",Vaccine,0.0,Neutral
8,2021-11-02,34020,68,"No plan to reintroduce restrictions but Covid figures are 'very concerning', Donnelly says ",General news,0.2,Positive
9,2021-11-02,126864,183,"Coronavirus: 3,726 new cases confirmed as Ireland records highest daily figure since January",Daily press announcement,0.1787878787878788,Positive
10,2021-11-01,89317,98,"Coronavirus: 2,855 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
11,2021-10-28,69919,96,"Coronavirus: 2,605 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
12,2021-10-27,65470,75,"Coronavirus: 1,631 new cases confirmed in Ireland, with 67 deaths notified in the past week",Daily press announcement,0.09545454545454546,Neutral
13,2021-10-26,51874,74,"Coronavirus: 2,193 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
14,2021-10-23,83220,109,"Coronavirus: 2,427 new cases of Covid-19 confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
15,2021-10-22,60782,84,"Coronavirus: 2,466 new cases of Covid-19 confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
16,2021-10-17,42680,29,"Coronavirus: 1,380 new cases of Covid-19 confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
17,2021-10-16,77419,129,"Coronavirus: 2,180 new cases of Covid-19 confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
18,2021-10-13,66483,97,"NPHET says unvaccinated having 'disproportionate impact' as 2,066 new Covid-19 cases confirmed",Vaccine,0.2681818181818182,Positive
19,2021-10-11,33506,53,"Coronavirus: 1,358 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
20,2021-10-05,27432,21,"Coronavirus: 1,124 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
21,2021-10-04,49782,31,Coronavirus: 892 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
22,2021-09-28,37525,46,"Coronavirus: 1,499 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
23,2021-09-27,41090,34,"Coronavirus: 1,049 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
24,2021-09-27,9048,1,Pop-up Covid vaccination clinics open as thousands of students start college ,Vaccine,0.0,Neutral
25,2021-09-27,25036,13,Close contact guidance for children aged 12 and under changes today - here are the new rules,General news,0.018181818181818174,Neutral
26,2021-09-24,28555,37,"Coronavirus: 1,163 new cases confirmed in Ireland ",Daily press announcement,0.2681818181818182,Positive
27,2021-09-23,32953,52,"Coronavirus: 1,355 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
28,2021-09-21,33943,27,"Coronavirus: 1,423 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
29,2021-09-16,68373,0,Hospital group 'gravely concerned' about Covid patients discharging themselves prematurely,General news,0.0,Neutral
30,2021-09-11,16438,9,Explainer: How schools are handling Covid-19 pressure not long after reopening,General news,0.025,Neutral
31,2021-09-10,37337,118,"Coronavirus: 1,620 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
32,2021-09-09,40922,33,"Coronavirus: 1,292 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
33,2021-09-08,13022,2,Extra public health resources in place to help schools as principals 'under pressure',General news,0.0,Neutral
34,2021-09-08,20563,11,Less invasive saliva PCR test 'almost as accurate' as nose/throat swab ,General news,0.11666666666666671,Neutral
35,2021-09-07,40372,36,"Coronavirus: 1,470 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
36,2021-09-06,44204,45,"Coronavirus: 1,144 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
37,2021-09-05,44044,28,"How much do we know about the Mu strain of Covid-19, the WHO's latest 'variant of interest'?",General news,0.35,Positive
38,2021-09-03,40960,59,"Coronavirus: 1,414 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
39,2021-09-02,16171,36,"Teachers not at increased risk of admission to hospital with Covid, study finds",General news,0.0,Neutral
40,2021-09-01,57423,49,WHO monitoring new coronavirus variant named 'Mu',General news,0.13636363636363635,Neutral
41,2021-08-31,77513,77,'A new phase of the pandemic': Taoiseach announces plan for final easing of Covid restrictions,General news,0.06818181818181818,Neutral
42,2021-08-31,39369,36,"Coronavirus: 1,382 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
43,2021-08-30,50411,55,"Coronavirus: 1,293 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
44,2021-08-30,46504,0,"Debunked: No, Covid-19 vaccines do not contain graphene oxide",Vaccine,0.0,Neutral
45,2021-08-29,77139,67,"Coronavirus: 1,706 new cases confirmed as CMO issues message to parents ahead of schools' return",Daily press announcement,0.2681818181818182,Positive
46,2021-08-28,50108,45,"Coronavirus: 1,997 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
47,2021-08-27,39159,43,"Coronavirus: 1,875 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
48,2021-08-27,16831,14,"Some Covid symptoms last a year for many hospitalised patients, study finds",General news,0.25,Positive
49,2021-08-25,12969,28,"One in four Irish people say their mental health declined during pandemic, survey shows ",General news,-0.05,Negative
50,2021-08-25,8611,2,Japan to expand Covid emergency areas as cases rise,General news,0.0,Neutral
51,2021-08-23,60883,0,FactCheck: Has the drug ivermectin been proven to be effective against Covid-19?,General news,0.6,Positive
52,2021-08-18,67996,101,"Coronavirus: 1,861 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
53,2021-08-15,15315,44,Seven in 10 people think live outdoor music events should go ahead this year ,General news,0.13636363636363635,Neutral
54,2021-08-14,119265,154,"Coronavirus: 2,074 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
55,2021-08-08,86321,156,"Coronavirus: 1,837 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
56,2021-08-08,23228,40,"5,000 people attend walk-in Covid vaccine centres so far this weekend",Vaccine,0.1,Neutral
57,2021-08-08,34460,85,Why events like 'Merrion Gate' can lead to reduced public compliance with Covid rules,General news,0.0,Neutral
58,2021-08-07,29195,29,US coronavirus numbers reach winter levels amid Delta surge,General news,0.0,Neutral
59,2021-08-06,88337,134,"Coronavirus: 1,782 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
60,2021-08-06,26144,39,Several instances of unvaccinated pregnant women being treated for Covid-19 in NI hospitals,Vaccine,0.16666666666666666,Positive
61,2021-08-06,25578,25,Sydney warned to brace for higher Covid numbers as lockdown continues,Lockdown,0.25,Positive
62,2021-08-05,91328,163,"Coronavirus: 1,491 new cases confirmed, as Holohan asks people to 'risk assess' weekend plans",Daily press announcement,0.2681818181818182,Positive
63,2021-08-05,39990,135,Covid-19 vaccine registration for children aged 12 to 15 to begin next Thursday,Vaccine,-0.05,Negative
64,2021-08-05,26971,20,US rebuffs WHO call for moratorium on Covid booster vaccines,Vaccine,0.0,Neutral
65,2021-08-04,53917,86,"Coronavirus: 1,314 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
66,2021-08-03,79929,120,"Coronavirus: 1,015 cases as CMO warns of outbreaks arising from symptomatic people socialising",General news,0.0,Neutral
67,2021-08-03,20078,8,Occupancy limits and sanitation: Higher education announces plans for 'safe return' to campuses,General news,0.375,Positive
68,2021-08-03,42812,44,Wuhan to test 'all residents' as Covid-19 returns,General news,0.0,Neutral
69,2021-08-03,21043,44,"Over 30,000 people attended Covid vaccination walk-in centres at weekend",Vaccine,0.0,Neutral
70,2021-08-02,58764,112,"Coronavirus: 1,352 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
71,2021-08-01,63793,134,"Coronavirus: 1,098 new cases confirmed in Ireland ",Daily press announcement,0.2681818181818182,Positive
72,2021-07-31,66753,105,"Coronavirus: 1,427 new cases confirmed, as Ireland reaches 300,000 case milestone",Daily press announcement,0.2681818181818182,Positive
73,2021-07-30,56860,128,"Coronavirus: 1,501 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
74,2021-07-26,30368,14,Here is the current guidance on vaccinating children against Covid-19,Vaccine,0.0,Neutral
75,2021-07-25,68653,152,"Coronavirus: 1,126 new cases confirmed in Ireland  ",Daily press announcement,0.2681818181818182,Positive
76,2021-07-24,70594,95,"Coronavirus: 1,345 new cases confirmed in Ireland ",Daily press announcement,0.2681818181818182,Positive
77,2021-07-22,14712,16,Half of Europeans now fully vaccinated as Merkel urges more Germans to get jabbed,Vaccine,0.16666666666666669,Positive
78,2021-07-21,12936,8,South African firm to make the first Pfizer Covid vaccines in Africa next year,Vaccine,0.012499999999999997,Neutral
79,2021-07-20,67340,121,"Coronavirus: 1,110 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
80,2021-07-19,72282,130,"Coronavirus: 1,071 new cases confirmed in Ireland",Daily press announcement,0.2681818181818182,Positive
81,2021-07-19,32713,77,Number of patients in hospital with Covid-19 rises above 100 for first time since May,General news,0.125,Neutral
82,2021-07-17,27282,0,Debunked: A claim that Australian students were 'accidentally' vaccinated is missing context,Vaccine,-0.1,Negative
83,2021-07-16,29124,0,"Debunked: No, 82% of women vaccinated against Covid-19 in the first third of pregnancy don't miscarry ",Vaccine,0.125,Neutral
84,2021-07-14,107821,168,Coronavirus: 783 new cases confirmed in Ireland ,Daily press announcement,0.2681818181818182,Positive
85,2021-07-13,57565,146,Coronavirus: 589 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
86,2021-07-12,138250,175,Here's how indoor dining will resume for vaccinated and recovered people by 26 July,Vaccine,0.0,Neutral
87,2021-07-11,60885,120,Coronavirus: 576 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
88,2021-07-10,14363,25,"EU hits goal of delivering vaccines for 70% of adults, says von der Leyen",Vaccine,0.0,Neutral
89,2021-07-10,33265,0,Debunked: A claim which describes 'major concerns' about the AstraZeneca vaccine is misleading,Vaccine,0.0625,Neutral
90,2021-07-10,22621,76,"Over 55% of Irish adults now fully vaccinated against Covid as 275,000 doses given this week",Vaccine,0.0,Neutral
91,2021-07-10,39750,17,'I didn't want to do this alone': Your stories about pandemic maternity restrictions,General news,0.0,Neutral
92,2021-07-09,82573,166,Coronavirus: 631 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
93,2021-07-09,11509,0,"Debunked: No, the Covid-19 vaccine figures don't include missed appointments ",Vaccine,0.0,Neutral
94,2021-07-07,82046,183,"Coronavirus: 581 new cases confirmed in Ireland, highest count in two months",Daily press announcement,0.2681818181818182,Positive
95,2021-07-05,14046,1,Have you been impacted by pandemic maternity restrictions? We want to hear your story,General news,0.0,Neutral
96,2021-07-05,62957,117,Coronavirus: 365 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
97,2021-07-04,63125,0,"Debunked: No, EU and US databases do not show that thousands of people have died from Covid-19 vaccines",Vaccine,0.0,Neutral
98,2021-07-02,80248,195,Coronavirus: 512 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
99,2021-07-01,54720,112,About 70% of cases now Delta as Holohan says country facing further Covid wave,General news,0.0,Neutral
100,2021-07-01,88876,205,"Ireland's Covid-19 death toll reaches 5,000 as health officials confirm 448 new cases",Daily press announcement,0.13636363636363635,Neutral
101,2021-06-30,39437,30,People in mid-west urged to 'remain outdoors' as Covid-19 rates still 'too high for population to relax',General news,0.16,Positive
102,2021-06-30,66541,109,Coronavirus: 452 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
103,2021-06-29,71450,146,Minister claims he was speaking in 'personal' capacity when he called for second opinion on NPHET advice,General news,0.0,Neutral
104,2021-06-29,16710,5,'No limit' on visiting numbers for fully vaccinated or people who had Covid in last nine months ,Vaccine,0.0,Neutral
105,2021-06-29,65207,161,Reopening of indoor hospitality set to be delayed for a number of weeks,General news,0.0,Neutral
106,2021-06-28,72080,82,AstraZeneca and Janssen vaccines to be made available to all age groups,Vaccine,0.4,Positive
107,2021-06-28,53789,137,Coronavirus: 305 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
108,2021-06-27,58581,65,Coronavirus: 340 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
109,2021-06-26,82780,181,Coronavirus: 443 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
110,2021-06-25,62891,123,Coronavirus: 380 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
111,2021-06-23,55212,68,Coronavirus: 348 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
112,2021-06-22,19334,10,Online booking system for Covid-19 tests set up for all counties,General news,0.0,Neutral
113,2021-06-21,48132,71,Coronavirus: 284 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
114,2021-06-19,20349,0,"FactCheck: No, these claims in an anti-mask leaflet delivered to homes aren't true",General news,0.35,Positive
115,2021-06-18,32705,14,"Debunked: Yes, coronavirus antibodies protect against 'infection of the lung'",General news,0.0,Neutral
116,2021-06-17,38280,74,Coronavirus: 373 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
117,2021-06-08,16029,0,"Coronavirus: Round-up of the latest on vaccinations, hospitalisations and reopenings",Vaccine,0.5,Positive
118,2021-06-08,25721,0,'A distorted perspective': How anti-lockdown groups are using data to downplay the impact of Covid-19,Lockdown,0.0,Neutral
119,2021-06-03,24831,35,Hiqa advises NPHET to extend presumptive Covid immunity to nine months post-infection,General news,0.0,Neutral
120,2021-06-03,20405,42,Emergency Covid-19 powers extended after narrowly passing Dáil vote,General news,-0.2,Negative
121,2021-06-02,49411,70,Coronavirus: 407 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
122,2021-06-02,33443,41,Ireland to receive extra Pfizer vaccines after EMA approves additional manufacturing,Vaccine,0.0,Neutral
123,2021-06-01,30979,85,Government announces €3.5 billion plan to get the economy through Covid,General news,0.0,Neutral
124,2021-06-01,47960,63,Pharmacists to start administering Covid-19 vaccines ,Vaccine,0.0,Neutral
125,2021-06-01,21473,44,Covid-19 variants to be given Greek alphabet names,General news,0.0,Neutral
126,2021-05-31,51992,99,Coronavirus: 378 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
127,2021-05-30,37072,65,Coronavirus: 374 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
128,2021-05-30,171384,0,Debunked: Claims by an ex-Pfizer employee about Covid-19 and vaccines are false and misleading,Vaccine,-0.4000000000000001,Negative
129,2021-05-29,45617,61,Coronavirus: 464 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
130,2021-05-28,36630,49,Coronavirus: 467 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
131,2021-05-27,30147,61,"Cyber attack will likely cost HSE over €100 million, Paul Reid says ",General news,0.0,Neutral
132,2021-05-27,41423,70,Target to vaccinate 82% of adults by end of June 'likely to be missed by a few weeks' ,Vaccine,-0.1,Negative
133,2021-05-26,63726,91,Coronavirus: 448 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
134,2021-05-25,62887,71,Coronavirus: 365 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
135,2021-05-24,68217,51,Coronavirus: 345 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
136,2021-05-23,44138,55,Pfizer's Covid vaccine '88% effective' against Indian variant,Vaccine,0.6,Positive
137,2021-05-22,44661,33,Six more states removed from Mandatory Hotel Quarantine list ,Hotel quarantine,0.5,Positive
138,2021-05-19,91440,79,Coronavirus: 503 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
139,2021-05-18,16152,0,Reader Q&A: What do you want to know about the vaccine rollout to the over 40s?,Vaccine,0.0,Neutral
140,2021-05-17,78732,30,Coronavirus: 360 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
141,2021-05-16,128263,103,Coronavirus: 802 new cases confirmed in Ireland over past two days,Daily press announcement,0.09545454545454546,Neutral
142,2021-05-15,16890,0,"Debunked: No, Covid-19 vaccines didn't 'skip' or 'fail' animal trials",Vaccine,-0.5,Negative
143,2021-05-14,28774,0,"Debunked: Multiple claims on Instagram about vaccines, face masks and Covid-19 tests are false or misleading",Vaccine,-0.20000000000000004,Negative
144,2021-05-14,20223,30,Holohan 'still strongly recommends against' antigen tests for general public: Key points from the weekly NPHET briefing,General news,0.12083333333333332,Neutral
145,2021-05-14,14565,20,Number of patients in hospital with Covid-19 falls to below 100 for first time since September,General news,0.25,Positive
146,2021-05-13,55488,49,Coronavirus: No new deaths and 456 more cases confirmed in Ireland,General news,0.2772727272727273,Positive
147,2021-05-12,28178,33,"More than 250k vaccines administered in one week, as hospitalisations drop to 106",Vaccine,0.5,Positive
148,2021-05-12,32499,15,Vaccination progress 'could be reversed' unless UK and others share surplus vaccines,Vaccine,0.0,Neutral
149,2021-05-11,67484,69,Coronavirus: Nine deaths and 379 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
150,2021-05-11,33450,38,"Up to 270,000 vaccines to be administered this week as government says programme 'gaining momentum'",Vaccine,0.0,Neutral
151,2021-05-10,65231,119,Coronavirus: No further deaths and 381 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
152,2021-05-09,98222,108,Coronavirus: Two deaths and 514 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
153,2021-05-08,64100,64,Coronavirus: One death and 408 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
154,2021-05-05,62469,91,Coronavirus: Seven deaths and 418 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
155,2021-05-05,40687,107,"No need to run vaccination centres 24/7, says Health Minister Donnelly",Vaccine,0.0,Neutral
156,2021-05-04,76461,132,Coronavirus: Two deaths and 383 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
157,2021-05-04,77110,62,Vaccine registration opens to people aged 50-59 on phased basis from today,Vaccine,-0.1,Negative
158,2021-05-03,35440,45,128 Covid-19 patients in hospital as vaccine doses top 1.6 million ,Vaccine,0.5,Positive
159,2021-05-01,102214,193,Coronavirus: Three further deaths and 569 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
160,2021-05-01,62780,49,Reader Q&A: Your questions on vaccines for pregnant women and the over 50s answered,Vaccine,0.3333333333333333,Positive
161,2021-04-30,22915,18,"'Ambitious, but cautious measures': The key points from today's NPHET briefing",General news,0.125,Neutral
162,2021-04-30,100115,113,Coronavirus: Four deaths and 545 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
163,2021-04-29,44993,63,Coronavirus: Three deaths and 474 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
164,2021-04-28,22427,10,"Over-active immune response could be one reason for long Covid, study says",General news,-0.05,Negative
165,2021-04-28,8958,0,Reader Q&A: What do you want to know about NIAC's latest vaccine guidance for pregnant women and the over 50s?,Vaccine,0.41666666666666663,Positive
166,2021-04-28,18262,39,Covid-19 hospital figures drop below 150,General news,0.0,Neutral
167,2021-04-27,86464,119,Coronavirus: Ten deaths and 426 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
168,2021-04-26,17607,16,"Heart disease, kidney problems and cancer ‘carry higher risks of severe Covid’, study finds",General news,0.25,Positive
169,2021-04-26,18615,16,Covid-19: 173 patients being treated in hospital ,General news,0.0,Neutral
170,2021-04-25,61984,83,Ireland has administered over one million first doses of Covid-19 vaccines,Vaccine,0.25,Positive
171,2021-04-25,77017,81,Coronavirus: One further death and 429 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
172,2021-04-25,105532,0,"Debunked: No, Professor Luke O'Neill didn't refuse a Covid vaccine because he 'didn't want' one",Vaccine,0.0,Neutral
173,2021-04-24,83107,160,Coronavirus: Five further deaths and 461 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
174,2021-04-24,48587,113,25% of adults in Ireland have received at least one dose of a Covid-19 vaccine,Vaccine,-0.3,Negative
175,2021-04-23,74154,149,Coronavirus: One further death and 434 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
176,2021-04-22,62079,55,'I've been struck by the public's response to what the disease is doing': The key points from tonight's NPHET briefing,General news,0.0,Neutral
177,2021-04-22,133693,179,Coronavirus: Ten deaths across last four months and 617 new cases confirmed in Ireland,Daily press announcement,0.1340909090909091,Neutral
178,2021-04-20,73137,143,Coronavirus: 11 further deaths and 390 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
179,2021-04-19,55759,49,'We're in a better position than we thought we would be': The key points you need to know from tonight's NPHET briefing,General news,0.25,Positive
180,2021-04-19,70354,96,Coronavirus: No deaths and 403 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
181,2021-04-19,25310,12,Covid-19 hospital figures fall to six-month low with 1.2 million vaccines administered in Ireland,Vaccine,0.0,Neutral
182,2021-04-18,96138,148,Coronavirus: One death and 269 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
183,2021-04-18,21283,69,Covid-19: Number of patients being treated in hospital decreases further to 176,General news,0.0,Neutral
184,2021-04-17,78580,100,Coronavirus: Four deaths and 420 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
185,2021-04-17,19048,7,"Covid-19: Confirmed cases in hospital continue to fall across Ireland, with slight increase in ICU numbers",General news,0.11666666666666668,Neutral
186,2021-04-16,90868,127,Coronavirus: 11 deaths across several months and 420 new cases confirmed in Ireland,Daily press announcement,0.1787878787878788,Positive
187,2021-04-16,31941,38,Covid-19: Number of patients being treated in hospital rises to 192,General news,0.0,Neutral
188,2021-04-15,54808,68,‘Better than anything we could have hoped for’: The key points you need to know from tonight's NPHET briefing,General news,0.25,Positive
189,2021-04-14,60806,82,Coronavirus: 12 deaths and 431 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
190,2021-04-14,25241,56,Almost one in five Irish adults given a dose of Covid-19 vaccine,Vaccine,0.0,Neutral
191,2021-04-13,18117,33,203 patients being treated in Irish hospitals with Covid-19,General news,0.0,Neutral
192,2021-04-12,65807,68,Coronavirus: No deaths and 394 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
193,2021-04-12,17703,27,'There are many reasons for hope': New Covid-19 admissions to hospital fall to November levels,General news,0.3181818181818182,Positive
194,2021-04-12,60046,53,Here's everything you need to know about the Covid-19 restrictions changing from today ,General news,0.0,Neutral
195,2021-04-10,99471,138,Coronavirus: 14 deaths and 455 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
196,2021-04-10,34775,44,'The light is shining a little brighter': Number of Covid-19 patients in hospital continues to fall,General news,0.10625000000000001,Neutral
197,2021-04-09,96703,150,Coronavirus: 34 further deaths across at least five months and 473 new cases confirmed in Ireland,Daily press announcement,0.0590909090909091,Neutral
198,2021-04-08,37315,49,"'Stable, potentially improving situation': The key points you need to know from tonight's NPHET briefing",General news,0.0,Neutral
199,2021-04-08,68910,73,Coronavirus: Seven deaths and 400 new cases confirmed in Ireland ,Daily press announcement,0.2681818181818182,Positive
200,2021-04-08,51973,121,One million doses of Covid-19 vaccines have now been administered in Ireland,Vaccine,0.0,Neutral
201,2021-04-08,53938,40,Irishman who can't come home for mother's funeral questions 'arbitrary' decision to add Puerto Rico to MHQ list,General news,-0.1,Negative
202,2021-04-07,30498,88,"AstraZeneca vaccine has possible link to rare cases of unusual blood clots, EMA finds",Vaccine,0.16666666666666666,Positive
203,2021-04-07,28006,63,Covid-19 linked to increased risk of psychiatric and neurological conditions,General news,0.0,Neutral
204,2021-04-07,20087,45,Covid-19: Number of hospital patients drops to 220 as Ireland set to deliver one-millionth vaccine dose,Vaccine,0.0,Neutral
205,2021-04-06,75590,101,Coronavirus: Nine deaths and 443 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
206,2021-04-06,33395,61,Covid-19: Ireland's one-millionth vaccine dose to be given this week as number of hospital patients rises,Vaccine,0.0,Neutral
207,2021-04-05,38517,82,Boris Johnson confirms that non-essential retail and gyms will reopen next week ,General news,0.0,Neutral
208,2021-04-05,105730,150,Coronavirus: No deaths and 320 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
209,2021-04-05,16444,13,"India tightens restrictions as Covid-19 cases hit new daily record of over 100,000",General news,0.06818181818181818,Neutral
210,2021-04-05,29210,65,"Vaccine passports would be ‘nightmare’ to put into law, UK expert warns",Vaccine,0.0,Neutral
211,2021-04-05,29632,65,Talks to take place this week to find a compromise on mandatory hotel quarantine expansion,Hotel quarantine,0.0,Neutral
212,2021-04-04,29323,38,Number of Covid-19 patients in hospital rises slightly after dropping to pre-Christmas levels,General news,-0.16666666666666666,Negative
213,2021-04-03,104067,126,Coronavirus: Two deaths and 511 new cases as HSE says total vaccinations to top a million next week,Vaccine,0.1590909090909091,Positive
214,2021-04-03,31823,88,Covid-19: 232 patients in hospital as health officials urge public to keep contacts low over Easter weekend,General news,0.0,Neutral
215,2021-04-01,39156,47,Health minister signs approval for Janssen vaccine as 272 patients in hospital with Covid-19,Vaccine,0.0,Neutral
216,2021-03-31,83796,111,Coronavirus: Six deaths and 411 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
217,2021-03-31,17528,24,Number of people hospitalised with Covid-19 drops to lowest number since late December,General news,-0.3,Negative
218,2021-03-29,74283,198,Coronavirus: One death and 539 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
219,2021-03-26,94089,165,Coronavirus: 20 deaths and 584 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
220,2021-03-25,51025,71,'There are brighter days coming': The key points you need to know from tonight's NPHET briefing,General news,0.0,Neutral
221,2021-03-25,32821,32,Number of people hospitalised with Covid-19 currently stands at 310,General news,0.0,Neutral
222,2021-03-24,31200,51,"Taoiseach says situation is 'fragile', but progress being achieved with falling hospital and ICU numbers ",General news,0.0,Neutral
223,2021-03-24,53624,0,FactCheck: Is the medication ivermectin an alternative to Covid-19 vaccines? ,Vaccine,0.0,Neutral
224,2021-03-19,79919,127,Coronavirus: 10 deaths and 507 new cases confirmed in Ireland,Daily press announcement,0.2681818181818182,Positive
225,2021-03-18,72528,90,'It's not clear to any of us what's going to happen next': The key points you need to know from tonight's NPHET briefing,General news,-0.01666666666666667,Negative
226,2021-03-16,20719,22,Number of people hospitalised with Covid-19 stands at 355,General news,0.0,Neutral
227,2021-03-15,53208,120,EMA says benefits of AstraZeneca vaccine 'outweigh the risks of side effects',Vaccine,0.0,Neutral
228,2021-03-15,79161,121,Coronavirus: No new deaths and 575 new cases confirmed in Ireland,Daily press announcement,0.15606060606060607,Positive
229,2021-03-15,17353,27,Explainer: What we know so far about the Oxford/AstraZeneca vaccine pause in Ireland ,Vaccine,0.1,Neutral
