X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2020/09/23 00:00:00+00,234,33675,2,1794,2020/09/21 00:00:00+00,33415,3572,476,9108,3595,29,19,92,215,290,485,526,14901,18511,3,470,985,3625,5857,5745,5650,3929,30,0,0,0,206,641,780,494,2204,2470,2464
-856335.869598373,7036492.39571864,2020/09/24 00:00:00+00,324,33994,3,1797,2020/09/22 00:00:00+00,33642,3577,476,9127,3699,29,19,92,216,291,485,527,15013,18626,3,470,999,3700,5892,5774,5678,3955,31,0,0,0,207,642,780,495,2217,2476,2465
-856335.869598373,7036492.39571864,2020/09/25 00:00:00+00,326,34315,0,1797,2020/09/23 00:00:00+00,33962,3589,478,9154,3795,29,19,93,216,291,487,530,15179,18780,3,479,1020,3766,5947,5829,5731,3985,37,0,0,0,208,644,783,496,2231,2489,2469
-856335.869598373,7036492.39571864,2020/09/26 00:00:00+00,248,34560,5,1802,2020/09/24 00:00:00+00,34286,3606,480,9182,3874,29,19,93,216,294,490,535,15340,18943,3,483,1042,3853,6015,5872,5772,4018,30,0,0,0,209,648,785,496,2247,2498,2470
-856335.869598373,7036492.39571864,2020/09/27 00:00:00+00,430,34990,0,1802,2020/09/25 00:00:00+00,34534,3617,482,9202,3948,30,20,94,217,294,492,536,15472,19059,3,491,1063,3917,6063,5898,5805,4042,30,0,0,0,210,651,786,496,2263,2504,2472
-856335.869598373,7036492.39571864,2020/09/28 00:00:00+00,390,35377,0,1802,2020/09/26 00:00:00+00,34962,3626,483,9223,3961,30,21,95,218,294,492,538,15692,19267,3,500,1097,4029,6154,5958,5854,4071,31,0,0,0,211,653,787,497,2287,2514,2482
-856335.869598373,7036492.39571864,2020/09/29 00:00:00+00,363,35740,1,1803,2020/09/27 00:00:00+00,35345,3635,483,9237,3971,30,21,95,219,295,494,539,15878,19464,3,506,1122,4126,6227,6007,5916,4110,33,0,0,0,212,655,789,497,2306,2527,2482
-856335.869598373,7036492.39571864,2020/09/30 00:00:00+00,429,36155,1,1804,2020/09/28 00:00:00+00,35702,3649,484,9273,4055,31,21,96,220,297,496,542,16047,19652,3,514,1138,4221,6282,6061,5969,4150,36,0,0,0,213,658,789,498,2329,2535,2487
-856335.869598373,7036492.39571864,2020/10/01 00:00:00+00,442,36597,4,1806,2020/09/29 00:00:00+00,36130,3669,486,9309,4138,31,21,97,222,299,500,544,16250,19877,3,531,1164,4330,6352,6116,6029,4198,34,0,0,0,214,663,793,498,2349,2551,2494
-856335.869598373,7036492.39571864,2020/10/02 00:00:00+00,470,37063,1,1801,2020/09/30 00:00:00+00,36569,3685,487,9346,4237,31,22,98,222,300,503,544,16473,20093,3,539,1186,4426,6440,6196,6085,4250,35,0,0,0,215,666,799,499,2370,2563,2498
-856335.869598373,7036492.39571864,2020/10/03 00:00:00+00,613,37668,10,1810,2020/10/01 00:00:00+00,37027,3696,488,9387,4330,31,22,100,222,301,505,545,16693,20331,3,551,1220,4536,6516,6275,6160,4290,34,0,0,0,216,667,802,500,2391,2570,2502
-856335.869598373,7036492.39571864,2020/10/04 00:00:00+00,364,38032,0,1810,2020/10/02 00:00:00+00,37631,3709,488,9416,4423,32,22,100,224,302,506,549,17005,20623,3,570,1261,4687,6617,6374,6237,4357,33,0,0,0,217,669,803,501,2418,2579,2515
-856335.869598373,7036492.39571864,2020/10/05 00:00:00+00,518,38549,0,1810,2020/10/03 00:00:00+00,37992,3721,489,9440,4443,33,22,101,227,304,506,550,17199,20790,3,581,1280,4782,6704,6429,6277,4391,31,0,0,0,218,672,804,501,2430,2585,2517
-856335.869598373,7036492.39571864,2020/10/06 00:00:00+00,432,38973,1,1811,2020/10/04 00:00:00+00,38508,3732,491,9486,4457,33,23,101,227,307,507,552,17450,21055,3,596,1322,4911,6784,6517,6352,4433,34,0,0,0,219,673,807,501,2455,2601,2521
-856335.869598373,7036492.39571864,2020/10/07 00:00:00+00,611,39584,5,1816,2020/10/05 00:00:00+00,38934,3763,496,9539,4554,34,23,102,229,308,509,565,17664,21267,3,605,1351,5026,6841,6571,6415,4492,35,0,0,0,220,676,813,503,2469,2616,2532
-856335.869598373,7036492.39571864,2020/10/08 00:00:00+00,506,40086,1,1817,2020/10/06 00:00:00+00,39535,3792,499,9587,4651,35,23,105,230,309,512,572,17962,21570,3,623,1390,5174,6932,6629,6486,4568,36,0,0,0,221,679,818,508,2505,2647,2565
-856335.869598373,7036492.39571864,2020/10/09 00:00:00+00,617,40703,5,1821,2020/10/07 00:00:00+00,40038,3818,503,9636,4795,35,24,105,231,310,513,578,18204,21831,3,635,1415,5323,7010,6690,6556,4616,33,0,0,0,222,682,825,514,2541,2662,2574
-856335.869598373,7036492.39571864,2020/10/10 00:00:00+00,1012,41714,3,1824,2020/10/08 00:00:00+00,40651,3841,505,9683,4904,36,24,106,232,315,517,580,18512,22136,3,651,1462,5511,7118,6782,6632,4665,29,0,0,0,223,684,831,515,2560,2676,2578
-856335.869598373,7036492.39571864,2020/10/11 00:00:00+00,817,42531,2,1826,2020/10/09 00:00:00+00,41650,3872,509,9750,4947,38,25,107,238,315,523,583,19019,22628,3,682,1525,5804,7320,6905,6772,4751,30,0,0,0,224,690,832,520,2600,2688,2586
-856335.869598373,7036492.39571864,2020/10/12 00:00:00+00,825,43351,1,1827,2020/10/10 00:00:00+00,42448,3906,510,9788,4957,39,25,110,242,316,524,585,19445,23000,3,702,1586,6015,7462,7026,6864,4828,32,0,0,0,225,697,838,528,2639,2709,2599
-856335.869598373,7036492.39571864,2020/10/13 00:00:00+00,811,44159,3,1830,2020/10/11 00:00:00+00,43264,3928,512,9838,4955,39,25,113,244,318,528,587,19876,23385,3,725,1641,6234,7629,7125,6978,4901,30,0,0,0,226,700,841,531,2675,2729,2609
-856335.869598373,7036492.39571864,2020/10/14 00:00:00+00,1095,45243,5,1835,2020/10/12 00:00:00+00,44070,3952,513,9895,5022,39,25,116,248,320,530,591,20289,23778,3,745,1698,6479,7773,7222,7071,4979,29,0,0,0,227,702,846,533,2713,2752,2620
-856335.869598373,7036492.39571864,2020/10/15 00:00:00+00,1205,46429,3,1838,2020/10/13 00:00:00+00,45142,4000,516,9971,5173,42,25,118,251,323,534,600,20813,24325,4,770,1767,6795,7962,7369,7201,5081,31,0,0,0,228,710,859,536,2766,2781,2631
-856335.869598373,7036492.39571864,2020/10/16 00:00:00+00,1000,47427,3,1841,2020/10/14 00:00:00+00,46348,4031,523,10048,5265,42,26,119,252,324,541,606,21429,24915,4,806,1858,7131,8172,7547,7362,5192,32,0,0,0,229,713,866,540,2819,2801,2641
-856335.869598373,7036492.39571864,2020/10/17 00:00:00+00,1276,48678,8,1849,2020/10/15 00:00:00+00,47342,4053,525,10108,5423,42,27,122,258,326,542,608,21904,25434,4,846,1949,7395,8328,7704,7488,5292,31,0,0,0,230,714,869,543,2860,2814,2647
-856335.869598373,7036492.39571864,2020/10/18 00:00:00+00,1283,49962,3,1852,2020/10/16 00:00:00+00,48609,4085,527,10166,5568,42,29,126,258,330,543,615,22543,26062,4,877,2042,7758,8532,7885,7665,5425,31,0,0,0,231,719,872,549,2911,2835,2660
-856335.869598373,7036492.39571864,2020/10/19 00:00:00+00,1031,50993,0,1852,2020/10/17 00:00:00+00,49854,4114,529,10205,5590,42,29,126,261,332,547,621,23151,26699,4,922,2171,8053,8740,8057,7822,5550,31,0,0,0,232,726,876,552,2972,2865,2682
-856335.869598373,7036492.39571864,2020/10/20 00:00:00+00,1269,52256,13,1865,2020/10/18 00:00:00+00,50853,4131,532,10231,5617,42,29,126,264,333,549,623,23650,27199,4,960,2281,8315,8895,8192,7947,5653,30,0,0,0,233,729,878,556,3013,2885,2691
-856335.869598373,7036492.39571864,2020/10/21 00:00:00+00,1167,53422,3,1868,2020/10/19 00:00:00+00,52102,4177,539,10279,5765,43,31,126,266,334,555,635,24256,27842,4,1008,2391,8631,9054,8347,8118,5822,34,0,0,0,234,734,890,561,3076,2923,2711
-856335.869598373,7036492.39571864,2020/10/22 00:00:00+00,1066,53410,3,1871,2020/10/20 00:00:00+00,53257,4236,545,10361,5900,43,32,128,270,335,560,650,24790,28463,4,1051,2495,8910,9229,8495,8278,5934,33,0,0,0,235,747,899,570,3132,2960,2751
-856335.869598373,7036492.39571864,2020/10/23 00:00:00+00,777,55261,7,1878,2020/10/21 00:00:00+00,54317,4271,546,10411,6000,43,32,130,273,339,564,656,25323,28990,4,1106,2602,9138,9403,8641,8411,6027,32,0,0,0,236,752,905,575,3197,2991,2779
-856335.869598373,7036492.39571864,2020/10/24 00:00:00+00,859,56108,4,1883,2020/10/22 00:00:00+00,55072,4292,547,10444,6143,43,32,130,274,340,566,657,25748,29320,4,1136,2676,9314,9510,8757,8516,6116,33,0,0,0,237,758,912,578,3226,3014,2785
-856335.869598373,7036492.39571864,2020/10/25 00:00:00+00,1025,57128,0,1882,2020/10/23 00:00:00+00,55910,4339,551,10491,6249,43,32,131,275,344,568,663,26152,29754,4,1156,2765,9503,9637,8860,8635,6214,34,0,0,0,238,773,928,580,3291,3036,2791
-856335.869598373,7036492.39571864,2020/10/26 00:00:00+00,939,58067,3,1885,2020/10/24 00:00:00+00,56923,4359,553,10532,6257,43,32,134,276,345,569,667,26656,30263,4,1210,2888,9744,9785,9010,8755,6321,31,0,0,0,239,775,932,584,3330,3057,2801
-856335.869598373,7036492.39571864,2020/10/27 00:00:00+00,720,58767,5,1890,2020/10/25 00:00:00+00,57853,4388,558,10563,6254,43,34,134,277,346,572,668,27099,30750,4,1243,3006,9950,9920,9129,8880,6412,32,0,0,0,240,786,939,587,3382,3092,2817
-856335.869598373,7036492.39571864,2020/10/28 00:00:00+00,675,59434,6,1896,2020/10/26 00:00:00+00,58562,4399,559,10593,6291,43,34,135,277,347,573,669,27444,31113,5,1273,3074,10106,10028,9226,8993,6487,33,0,0,0,241,789,941,589,3418,3110,2825
-856335.869598373,7036492.39571864,2020/10/29 00:00:00+00,866,60297,6,1902,2020/10/27 00:00:00+00,59225,4436,562,10627,6372,45,34,137,280,352,579,673,27748,31472,5,1310,3143,10241,10124,9323,9094,6552,34,0,0,0,242,790,948,596,3442,3133,2841
-856335.869598373,7036492.39571864,2020/10/30 00:00:00+00,772,61059,6,1908,2020/10/28 00:00:00+00,60068,4477,566,10664,6494,46,34,139,281,358,584,676,28159,31904,5,1335,3245,10406,10251,9445,9213,6633,35,0,0,0,243,800,956,601,3493,3157,2868
-856335.869598373,7036492.39571864,2020/10/31 00:00:00+00,416,61456,5,1913,2020/10/29 00:00:00+00,60822,4512,570,10706,6584,46,34,140,286,363,588,677,28517,32300,5,1375,3330,10550,10353,9561,9323,6715,35,0,0,0,244,808,964,604,3538,3173,2882
-856335.869598373,7036492.39571864,2020/11/01 00:00:00+00,552,62002,2,1915,2020/10/30 00:00:00+00,61221,4531,572,10736,6678,46,35,142,287,364,589,680,28693,32523,5,1388,3368,10636,10419,9615,9383,6756,34,0,0,0,245,813,968,605,3564,3185,2885
-856335.869598373,7036492.39571864,2020/11/02 00:00:00+00,767,62750,2,1917,2020/10/31 00:00:00+00,61759,4550,574,10767,6703,47,37,142,288,364,592,682,28961,32791,7,1416,3454,10726,10481,9690,9461,6810,35,0,0,0,246,817,971,608,3597,3208,2894
-856335.869598373,7036492.39571864,2020/11/03 00:00:00+00,322,63048,5,1922,2020/11/01 00:00:00+00,62506,4570,577,10822,6708,48,38,144,289,367,592,686,29305,33194,7,1451,3540,10871,10606,9812,9570,6869,33,0,0,0,247,820,976,608,3629,3232,2904
-856335.869598373,7036492.39571864,2020/11/04 00:00:00+00,444,63483,8,1930,2020/11/02 00:00:00+00,62816,4592,580,10854,6850,48,39,145,289,369,595,688,29450,33359,7,1468,3576,10912,10657,9868,9605,6896,37,0,0,0,248,826,982,609,3649,3249,2912
-856335.869598373,7036492.39571864,2020/11/05 00:00:00+00,591,64046,3,1933,2020/11/03 00:00:00+00,63258,4628,584,10902,6945,49,39,148,289,370,598,693,29656,33595,7,1494,3622,10970,10735,9927,9665,6951,37,0,0,0,249,832,993,615,3673,3268,2929
-856335.869598373,7036492.39571864,2020/11/06 00:00:00+00,449,64538,8,1940,2020/11/04 00:00:00+00,63838,4677,588,10982,7071,50,40,149,294,371,604,695,29933,33898,7,1514,3664,11055,10839,10018,9757,7004,38,0,0,0,250,846,1006,620,3714,3299,2950
-856335.869598373,7036492.39571864,2020/11/07 00:00:00+00,335,64855,5,1945,2020/11/05 00:00:00+00,64331,4701,591,11044,7138,50,40,149,296,373,607,698,30179,34144,8,1535,3715,11147,10936,10090,9821,7039,32,0,0,0,251,850,1015,621,3740,3321,2963
-856335.869598373,7036492.39571864,2020/11/08 00:00:00+00,542,65394,2,1947,2020/11/06 00:00:00+00,64662,4730,594,11083,7241,50,40,150,299,377,608,705,30335,34319,8,1544,3757,11194,10985,10155,9871,7076,37,0,0,0,252,857,1019,623,3760,3330,2966
-856335.869598373,7036492.39571864,2020/11/09 00:00:00+00,270,65659,1,1948,2020/11/07 00:00:00+00,65181,4765,595,11133,7266,50,40,150,302,380,612,706,30607,34566,8,1566,3803,11289,11076,10235,9946,7120,35,0,0,0,253,861,1028,634,3790,3350,2982
-856335.869598373,7036492.39571864,2020/11/10 00:00:00+00,270,65889,16,1963,2020/11/08 00:00:00+00,65445,4776,597,11168,7313,50,41,151,302,382,613,708,30748,34689,8,1571,3842,11347,11113,10278,9981,7145,34,0,0,0,254,862,1029,636,3806,3353,2985
-856335.869598373,7036492.39571864,2020/11/11 00:00:00+00,362,66247,2,1965,2020/11/09 00:00:00+00,65712,4825,602,11224,7412,51,41,153,304,385,618,712,30870,34834,8,1581,3858,11392,11152,10319,10018,7166,41,0,0,0,255,878,1041,640,3835,3370,2997
-856335.869598373,7036492.39571864,2020/11/12 00:00:00+00,395,66632,1,1965,2020/11/10 00:00:00+00,66071,4864,602,11299,7748,52,41,154,304,386,621,715,31055,35008,8,1594,3887,11455,11201,10364,10090,7201,41,0,0,0,256,887,1053,649,3854,3389,3012
-856335.869598373,7036492.39571864,2020/11/13 00:00:00+00,482,67099,7,1972,2020/11/11 00:00:00+00,66462,4909,606,11345,7955,52,43,156,306,386,628,719,31252,35202,8,1609,3922,11542,11259,10423,10137,7232,34,0,0,0,257,895,1064,658,3874,3406,3034
-856335.869598373,7036492.39571864,2020/11/14 00:00:00+00,456,67526,6,1978,2020/11/12 00:00:00+00,66939,4930,609,11415,8110,52,43,156,307,388,631,721,31486,35445,8,1642,3967,11618,11339,10482,10204,7281,35,0,0,0,258,897,1075,658,3892,3439,3051
-856335.869598373,7036492.39571864,2020/11/15 00:00:00+00,378,67903,1,1979,2020/11/13 00:00:00+00,67394,4952,610,11464,8235,52,44,157,307,390,633,723,31696,35690,8,1659,4025,11704,11417,10558,10258,7327,33,0,0,0,259,900,1082,662,3906,3455,3061
-856335.869598373,7036492.39571864,2020/11/16 00:00:00+00,456,68356,5,1984,2020/11/14 00:00:00+00,67764,4979,613,11513,8311,52,44,159,308,392,635,727,31880,35876,8,1669,4065,11756,11479,10627,10308,7363,38,0,0,0,260,907,1087,666,3935,3467,3071
-856335.869598373,7036492.39571864,2020/11/17 00:00:00+00,366,68686,11,1995,2020/11/15 00:00:00+00,68214,4998,614,11593,8398,52,44,160,308,393,637,728,32076,36130,8,1698,4105,11846,11554,10703,10375,7395,33,0,0,0,261,909,1095,670,3949,3481,3084
-856335.869598373,7036492.39571864,2020/11/18 00:00:00+00,379,69058,12,2006,2020/11/16 00:00:00+00,68574,5034,616,11673,8461,53,44,162,310,396,641,735,32241,36325,8,1718,4142,11900,11606,10759,10432,7428,38,0,0,0,262,915,1101,675,3971,3493,3101
-856335.869598373,7036492.39571864,2020/11/19 00:00:00+00,429,69473,4,2010,2020/11/17 00:00:00+00,68955,5062,617,11735,8530,53,44,165,314,397,645,736,32416,36531,8,1732,4187,11970,11664,10820,10496,7464,36,0,0,0,263,921,1108,677,3989,3502,3107
-856335.869598373,7036492.39571864,2020/11/20 00:00:00+00,330,69802,8,2018,2020/11/18 00:00:00+00,69374,5104,619,11788,8708,54,44,170,317,399,652,738,32606,36759,9,1749,4219,12066,11733,10895,10545,7495,34,0,0,0,264,925,1119,684,4011,3521,3116
-856335.869598373,7036492.39571864,2020/11/21 00:00:00+00,344,70143,4,2022,2020/11/19 00:00:00+00,69704,5136,621,11827,8873,54,45,170,318,403,653,741,32780,36915,9,1757,4263,12121,11782,10951,10586,7523,37,0,0,0,265,934,1126,690,4028,3539,3129
-856335.869598373,7036492.39571864,2020/11/22 00:00:00+00,318,70461,1,2023,2020/11/20 00:00:00+00,70038,5149,621,11867,9043,54,45,170,320,404,654,742,32929,37100,9,1772,4306,12192,11836,11002,10633,7543,32,0,0,0,266,934,1130,694,4044,3550,3135
-856335.869598373,7036492.39571864,2020/11/23 00:00:00+00,252,70711,0,2022,2020/11/21 00:00:00+00,70344,5162,621,11885,9062,54,45,171,320,406,655,744,33080,37255,9,1784,4346,12285,11877,11041,10662,7571,28,0,0,0,267,936,1134,695,4058,3556,3139
-856335.869598373,7036492.39571864,2020/11/24 00:00:00+00,226,70930,6,2028,2020/11/22 00:00:00+00,70593,5171,622,11902,9096,54,45,171,320,407,655,746,33203,37381,9,1795,4377,12337,11908,11077,10701,7591,34,0,0,0,268,937,1138,696,4072,3566,3144
-856335.869598373,7036492.39571864,2020/11/25 00:00:00+00,269,71187,6,2033,2020/11/23 00:00:00+00,70819,5212,626,11937,9134,54,45,171,320,409,659,750,33320,37490,9,1798,4393,12378,11942,11109,10730,7615,41,0,0,0,269,942,1154,706,4082,3592,3155
-856335.869598373,7036492.39571864,2020/11/26 00:00:00+00,335,71494,3,2036,2020/11/24 00:00:00+00,71075,5235,629,11965,9197,54,45,171,322,410,659,753,33437,37629,9,1803,4432,12425,11976,11148,10762,7642,35,0,0,0,270,949,1159,711,4101,3601,3160
-856335.869598373,7036492.39571864,2020/11/27 00:00:00+00,206,71699,7,2043,2020/11/25 00:00:00+00,71407,5253,629,12003,9345,54,45,172,323,410,661,756,33598,37800,9,1816,4467,12488,12030,11193,10818,7670,35,0,0,0,271,952,1163,715,4116,3612,3171
-856335.869598373,7036492.39571864,2020/11/28 00:00:00+00,243,71942,7,2050,2020/11/26 00:00:00+00,71608,5264,632,12032,9378,54,45,173,323,412,663,758,33696,37903,9,1828,4492,12534,12051,11224,10851,7685,34,0,0,0,272,953,1164,717,4124,3617,3176
-856335.869598373,7036492.39571864,2020/11/29 00:00:00+00,299,72241,2,2052,2020/11/27 00:00:00+00,71845,5282,632,12046,9393,54,45,174,325,413,666,761,33831,38005,9,1845,4518,12583,12085,11267,10875,7698,32,0,0,0,273,955,1169,718,4133,3630,3185
-856335.869598373,7036492.39571864,2020/11/30 00:00:00+00,306,72544,1,2053,2020/11/28 00:00:00+00,72140,5307,633,12091,9400,54,46,175,329,416,667,762,33987,38144,9,1861,4559,12625,12134,11318,10910,7726,34,0,0,0,274,963,1174,719,4148,3644,3189
-856335.869598373,7036492.39571864,2020/12/01 00:00:00+00,269,72798,18,2069,2020/11/29 00:00:00+00,72442,5316,633,12132,9411,54,46,175,329,416,668,763,34142,38291,9,1870,4592,12677,12186,11373,10953,7750,35,0,0,0,275,965,1178,720,4162,3656,3197
-856335.869598373,7036492.39571864,2020/12/02 00:00:00+00,270,73066,5,2074,2020/11/30 00:00:00+00,72711,5337,633,12173,9538,54,46,175,332,417,673,764,34275,38427,9,1884,4620,12731,12219,11419,10992,7771,35,0,0,0,276,967,1181,726,4174,3669,3206
