Date,Age,Volume
24/02/2021,Aged15to24,37956
24/02/2021,Aged25to34,38410
24/02/2021,Aged35to44,34722
24/02/2021,Aged45to54,32643
24/02/2021,Aged55to64,24707
25/02/2021,Aged1to4,5733
25/02/2021,Aged5to14,13274
25/02/2021,Aged15to24,38078
25/02/2021,Aged25to34,38498
25/02/2021,Aged35to44,34820
25/02/2021,Aged45to54,32720
25/02/2021,Aged55to64,24756
26/02/2021,Aged1to4,5761
26/02/2021,Aged5to14,13319
26/02/2021,Aged15to24,38210
26/02/2021,Aged25to34,38599
26/02/2021,Aged35to44,34916
26/02/2021,Aged45to54,32801
26/02/2021,Aged55to64,24812
27/02/2021,Aged1to4,5804
27/02/2021,Aged5to14,13396
27/02/2021,Aged15to24,38358
27/02/2021,Aged25to34,38725
27/02/2021,Aged35to44,35037
27/02/2021,Aged45to54,32932
27/02/2021,Aged55to64,24854
28/02/2021,Aged1to4,5872
28/02/2021,Aged5to14,13479
28/02/2021,Aged15to24,38487
28/02/2021,Aged25to34,38858
28/02/2021,Aged35to44,35146
28/02/2021,Aged45to54,33014
28/02/2021,Aged55to64,24921
01/03/2021,Aged1to4,5907
01/03/2021,Aged5to14,13544
01/03/2021,Aged15to24,38610
01/03/2021,Aged25to34,38968
01/03/2021,Aged35to44,35249
01/03/2021,Aged45to54,33094
01/03/2021,Aged55to64,24971
02/03/2021,Aged1to4,5957
02/03/2021,Aged5to14,13636
02/03/2021,Aged15to24,38754
02/03/2021,Aged25to34,39084
02/03/2021,Aged35to44,35331
02/03/2021,Aged45to54,33180
02/03/2021,Aged55to64,25029
03/03/2021,Aged1to4,5981
03/03/2021,Aged5to14,13673
03/03/2021,Aged15to24,38823
03/03/2021,Aged25to34,39133
03/03/2021,Aged35to44,35388
03/03/2021,Aged45to54,33229
03/03/2021,Aged55to64,25064
04/03/2021,Aged1to4,6015
04/03/2021,Aged5to14,13732
04/03/2021,Aged15to24,38919
04/03/2021,Aged25to34,39231
04/03/2021,Aged35to44,35478
04/03/2021,Aged45to54,33309
04/03/2021,Aged55to64,25123
05/03/2021,Aged1to4,6044
05/03/2021,Aged5to14,13776
05/03/2021,Aged15to24,39021
05/03/2021,Aged25to34,39303
05/03/2021,Aged35to44,35542
05/03/2021,Aged45to54,33362
05/03/2021,Aged55to64,25171
06/03/2021,Aged1to4,6077
06/03/2021,Aged5to14,13840
06/03/2021,Aged15to24,39093
06/03/2021,Aged25to34,39402
06/03/2021,Aged35to44,35623
06/03/2021,Aged45to54,33431
06/03/2021,Aged55to64,25232
07/03/2021,Aged1to4,6104
07/03/2021,Aged5to14,13889
07/03/2021,Aged15to24,39194
07/03/2021,Aged25to34,39502
07/03/2021,Aged35to44,35714
07/03/2021,Aged45to54,33486
07/03/2021,Aged55to64,25288
08/03/2021,Aged1to4,6142
08/03/2021,Aged5to14,13958
08/03/2021,Aged15to24,39298
08/03/2021,Aged25to34,39600
08/03/2021,Aged35to44,35795
08/03/2021,Aged45to54,33537
08/03/2021,Aged55to64,25325
09/03/2021,Aged1to4,6172
09/03/2021,Aged5to14,14011
09/03/2021,Aged15to24,39378
09/03/2021,Aged25to34,39661
09/03/2021,Aged35to44,35879
09/03/2021,Aged45to54,33587
09/03/2021,Aged55to64,25354
10/03/2021,Aged1to4,6199
10/03/2021,Aged5to14,14040
10/03/2021,Aged15to24,39437
10/03/2021,Aged25to34,39706
10/03/2021,Aged35to44,35919
10/03/2021,Aged45to54,33637
10/03/2021,Aged55to64,25379
11/03/2021,Aged1to4,6246
11/03/2021,Aged5to14,14108
11/03/2021,Aged15to24,39584
11/03/2021,Aged25to34,39822
11/03/2021,Aged35to44,36011
11/03/2021,Aged45to54,33724
11/03/2021,Aged55to64,25416
12/03/2021,Aged1to4,6281
12/03/2021,Aged5to14,14176
12/03/2021,Aged15to24,39698
12/03/2021,Aged25to34,39926
12/03/2021,Aged35to44,36116
12/03/2021,Aged45to54,33796
12/03/2021,Aged55to64,25461
13/03/2021,Aged1to4,6315
13/03/2021,Aged5to14,14266
13/03/2021,Aged15to24,39839
13/03/2021,Aged25to34,40029
13/03/2021,Aged35to44,36223
13/03/2021,Aged45to54,33867
13/03/2021,Aged55to64,25512
14/03/2021,Aged1to4,6340
14/03/2021,Aged5to14,14351
14/03/2021,Aged15to24,39960
14/03/2021,Aged25to34,40113
14/03/2021,Aged35to44,36303
14/03/2021,Aged45to54,33918
14/03/2021,Aged55to64,25556
15/03/2021,Aged1to4,6362
15/03/2021,Aged5to14,14397
15/03/2021,Aged15to24,40034
15/03/2021,Aged25to34,40178
15/03/2021,Aged35to44,36376
15/03/2021,Aged45to54,33964
15/03/2021,Aged55to64,25589
16/03/2021,Aged1to4,6412
16/03/2021,Aged5to14,14493
16/03/2021,Aged15to24,40123
16/03/2021,Aged25to34,40267
16/03/2021,Aged35to44,36470
16/03/2021,Aged45to54,34031
16/03/2021,Aged55to64,25632
17/03/2021,Aged1to4,6432
17/03/2021,Aged5to14,14543
17/03/2021,Aged15to24,40175
17/03/2021,Aged25to34,40324
17/03/2021,Aged35to44,36531
17/03/2021,Aged45to54,34063
17/03/2021,Aged55to64,25656
18/03/2021,Aged1to4,6495
18/03/2021,Aged5to14,14631
18/03/2021,Aged15to24,40259
18/03/2021,Aged25to34,40415
18/03/2021,Aged35to44,36615
18/03/2021,Aged45to54,34126
18/03/2021,Aged55to64,25692
19/03/2021,Aged1to4,6545
19/03/2021,Aged5to14,14716
19/03/2021,Aged15to24,40341
19/03/2021,Aged25to34,40514
19/03/2021,Aged35to44,36726
19/03/2021,Aged45to54,34198
19/03/2021,Aged55to64,25735
20/03/2021,Aged1to4,6583
20/03/2021,Aged5to14,14795
20/03/2021,Aged15to24,40407
20/03/2021,Aged25to34,40599
20/03/2021,Aged35to44,36812
20/03/2021,Aged45to54,34260
20/03/2021,Aged55to64,25771
21/03/2021,Aged1to4,6631
21/03/2021,Aged5to14,14867
21/03/2021,Aged15to24,40470
21/03/2021,Aged25to34,40679
21/03/2021,Aged35to44,36904
21/03/2021,Aged45to54,34323
21/03/2021,Aged55to64,25818
22/03/2021,Aged1to4,6704
22/03/2021,Aged5to14,14975
22/03/2021,Aged15to24,40572
22/03/2021,Aged25to34,40826
22/03/2021,Aged35to44,37043
22/03/2021,Aged45to54,34396
22/03/2021,Aged55to64,25872
23/03/2021,Aged1to4,6773
23/03/2021,Aged5to14,15073
23/03/2021,Aged15to24,40640
23/03/2021,Aged25to34,40906
23/03/2021,Aged35to44,37137
23/03/2021,Aged45to54,34447
23/03/2021,Aged55to64,25895
24/03/2021,Aged1to4,6809
24/03/2021,Aged5to14,15155
24/03/2021,Aged15to24,40680
24/03/2021,Aged25to34,40964
24/03/2021,Aged35to44,37201
24/03/2021,Aged45to54,34488
24/03/2021,Aged55to64,25921
25/03/2021,Aged1to4,6865
25/03/2021,Aged5to14,15267
25/03/2021,Aged15to24,40775
25/03/2021,Aged25to34,41081
25/03/2021,Aged35to44,37332
25/03/2021,Aged45to54,34556
25/03/2021,Aged55to64,25974
26/03/2021,Aged1to4,6907
26/03/2021,Aged5to14,15366
26/03/2021,Aged15to24,40857
26/03/2021,Aged25to34,41192
26/03/2021,Aged35to44,37449
26/03/2021,Aged45to54,34614
26/03/2021,Aged55to64,26023
27/03/2021,Aged1to4,6959
27/03/2021,Aged5to14,15437
27/03/2021,Aged15to24,40951
27/03/2021,Aged25to34,41271
27/03/2021,Aged35to44,37574
27/03/2021,Aged45to54,34682
27/03/2021,Aged55to64,26063
28/03/2021,Aged1to4,7016
28/03/2021,Aged5to14,15527
28/03/2021,Aged15to24,41046
28/03/2021,Aged25to34,41376
28/03/2021,Aged35to44,37694
28/03/2021,Aged45to54,34765
28/03/2021,Aged55to64,26105
29/03/2021,Aged1to4,7081
29/03/2021,Aged5to14,15634
29/03/2021,Aged15to24,41151
29/03/2021,Aged25to34,41461
29/03/2021,Aged35to44,37794
29/03/2021,Aged45to54,34834
29/03/2021,Aged55to64,26141
30/03/2021,Aged1to4,7131
30/03/2021,Aged5to14,15733
30/03/2021,Aged15to24,41223
30/03/2021,Aged25to34,41534
30/03/2021,Aged35to44,37895
30/03/2021,Aged45to54,34894
30/03/2021,Aged55to64,26192
31/03/2021,Aged1to4,7152
31/03/2021,Aged5to14,15792
31/03/2021,Aged15to24,41276
31/03/2021,Aged25to34,41585
31/03/2021,Aged35to44,37954
31/03/2021,Aged45to54,34949
31/03/2021,Aged55to64,26220
01/04/2021,Aged1to4,7170
01/04/2021,Aged5to14,15865
01/04/2021,Aged15to24,41336
01/04/2021,Aged25to34,41635
01/04/2021,Aged35to44,38039
01/04/2021,Aged45to54,35011
01/04/2021,Aged55to64,26252
02/04/2021,Aged1to4,7234
02/04/2021,Aged5to14,15970
02/04/2021,Aged15to24,41447
02/04/2021,Aged25to34,41750
02/04/2021,Aged35to44,38185
02/04/2021,Aged45to54,35102
02/04/2021,Aged55to64,26317
03/04/2021,Aged1to4,7274
03/04/2021,Aged5to14,16068
03/04/2021,Aged15to24,41536
03/04/2021,Aged25to34,41850
03/04/2021,Aged35to44,38280
03/04/2021,Aged45to54,35175
03/04/2021,Aged55to64,26363
04/04/2021,Aged1to4,7304
04/04/2021,Aged5to14,16155
04/04/2021,Aged15to24,41607
04/04/2021,Aged25to34,41936
04/04/2021,Aged35to44,38385
04/04/2021,Aged45to54,35233
04/04/2021,Aged55to64,26406
05/04/2021,Aged1to4,7337
05/04/2021,Aged5to14,16210
05/04/2021,Aged15to24,41693
05/04/2021,Aged25to34,42003
05/04/2021,Aged35to44,38469
05/04/2021,Aged45to54,35290
05/04/2021,Aged55to64,26448
06/04/2021,Aged1to4,7357
06/04/2021,Aged5to14,16260
06/04/2021,Aged15to24,41752
06/04/2021,Aged25to34,42061
06/04/2021,Aged35to44,38528
06/04/2021,Aged45to54,35327
06/04/2021,Aged55to64,26467
07/04/2021,Aged1to4,7383
07/04/2021,Aged5to14,16351
07/04/2021,Aged15to24,41821
07/04/2021,Aged25to34,42130
07/04/2021,Aged35to44,38607
07/04/2021,Aged45to54,35378
07/04/2021,Aged55to64,26499
08/04/2021,Aged1to4,7411
08/04/2021,Aged5to14,16429
08/04/2021,Aged15to24,41893
08/04/2021,Aged25to34,42192
08/04/2021,Aged35to44,38673
08/04/2021,Aged45to54,35423
08/04/2021,Aged55to64,26535
09/04/2021,Aged1to4,7437
09/04/2021,Aged5to14,16473
09/04/2021,Aged15to24,41944
09/04/2021,Aged25to34,42265
09/04/2021,Aged35to44,38762
09/04/2021,Aged45to54,35477
09/04/2021,Aged55to64,26569
10/04/2021,Aged1to4,7458
10/04/2021,Aged5to14,16557
10/04/2021,Aged15to24,42038
10/04/2021,Aged25to34,42346
10/04/2021,Aged35to44,38840
10/04/2021,Aged45to54,35529
10/04/2021,Aged55to64,26601
11/04/2021,Aged1to4,7477
11/04/2021,Aged5to14,16625
11/04/2021,Aged15to24,42135
11/04/2021,Aged25to34,42424
11/04/2021,Aged35to44,38928
11/04/2021,Aged45to54,35578
11/04/2021,Aged55to64,26631
12/04/2021,Aged1to4,7498
12/04/2021,Aged5to14,16671
12/04/2021,Aged15to24,42182
12/04/2021,Aged25to34,42478
12/04/2021,Aged35to44,38985
12/04/2021,Aged45to54,35611
12/04/2021,Aged55to64,26659
13/04/2021,Aged1to4,7527
13/04/2021,Aged5to14,16724
13/04/2021,Aged15to24,42244
13/04/2021,Aged25to34,42547
13/04/2021,Aged35to44,39067
13/04/2021,Aged45to54,35654
13/04/2021,Aged55to64,26694
14/04/2021,Aged1to4,7550
14/04/2021,Aged5to14,16774
14/04/2021,Aged15to24,42303
14/04/2021,Aged25to34,42613
14/04/2021,Aged35to44,39130
14/04/2021,Aged45to54,35700
14/04/2021,Aged55to64,26724
15/04/2021,Aged1to4,7573
15/04/2021,Aged5to14,16843
15/04/2021,Aged15to24,42363
15/04/2021,Aged25to34,42687
15/04/2021,Aged35to44,39206
15/04/2021,Aged45to54,35769
15/04/2021,Aged55to64,26767
16/04/2021,Aged1to4,7596
16/04/2021,Aged5to14,16882
16/04/2021,Aged15to24,42412
16/04/2021,Aged25to34,42730
16/04/2021,Aged35to44,39270
16/04/2021,Aged45to54,35811
16/04/2021,Aged55to64,26790
17/04/2021,Aged1to4,7620
17/04/2021,Aged5to14,16947
17/04/2021,Aged15to24,42487
17/04/2021,Aged25to34,42798
17/04/2021,Aged35to44,39348
17/04/2021,Aged45to54,35869
17/04/2021,Aged55to64,26817
18/04/2021,Aged1to4,7648
18/04/2021,Aged5to14,17012
18/04/2021,Aged15to24,42550
18/04/2021,Aged25to34,42882
18/04/2021,Aged35to44,39418
18/04/2021,Aged45to54,35921
18/04/2021,Aged55to64,26856
19/04/2021,Aged1to4,7661
19/04/2021,Aged5to14,17052
19/04/2021,Aged15to24,42596
19/04/2021,Aged25to34,42930
19/04/2021,Aged35to44,39460
19/04/2021,Aged45to54,35960
19/04/2021,Aged55to64,26881
20/04/2021,Aged1to4,7694
20/04/2021,Aged5to14,17098
20/04/2021,Aged15to24,42681
20/04/2021,Aged25to34,42996
20/04/2021,Aged35to44,39523
20/04/2021,Aged45to54,36019
20/04/2021,Aged55to64,26913
21/04/2021,Aged1to4,7706
21/04/2021,Aged5to14,17147
21/04/2021,Aged15to24,42748
21/04/2021,Aged25to34,43063
21/04/2021,Aged35to44,39587
21/04/2021,Aged45to54,36069
21/04/2021,Aged55to64,26956
22/04/2021,Aged1to4,7735
22/04/2021,Aged5to14,17206
22/04/2021,Aged15to24,42821
22/04/2021,Aged25to34,43129
22/04/2021,Aged35to44,39654
22/04/2021,Aged45to54,36124
22/04/2021,Aged55to64,26983
23/04/2021,Aged1to4,7764
23/04/2021,Aged5to14,17294
23/04/2021,Aged15to24,42932
23/04/2021,Aged25to34,43227
23/04/2021,Aged35to44,39754
23/04/2021,Aged45to54,36220
23/04/2021,Aged55to64,27028
24/04/2021,Aged1to4,7780
24/04/2021,Aged5to14,17352
24/04/2021,Aged15to24,43024
24/04/2021,Aged25to34,43302
24/04/2021,Aged35to44,39834
24/04/2021,Aged45to54,36275
24/04/2021,Aged55to64,27065
25/04/2021,Aged1to4,7816
25/04/2021,Aged5to14,17431
25/04/2021,Aged15to24,43110
25/04/2021,Aged25to34,43371
25/04/2021,Aged35to44,39906
25/04/2021,Aged45to54,36340
25/04/2021,Aged55to64,27098
26/04/2021,Aged1to4,7838
26/04/2021,Aged5to14,17499
26/04/2021,Aged15to24,43194
26/04/2021,Aged25to34,43455
26/04/2021,Aged35to44,39977
26/04/2021,Aged45to54,36391
26/04/2021,Aged55to64,27121
27/04/2021,Aged1to4,7871
27/04/2021,Aged5to14,17564
27/04/2021,Aged15to24,43274
27/04/2021,Aged25to34,43539
27/04/2021,Aged35to44,40047
27/04/2021,Aged45to54,36454
27/04/2021,Aged55to64,27144
28/04/2021,Aged1to4,7906
28/04/2021,Aged5to14,17626
28/04/2021,Aged15to24,43364
28/04/2021,Aged25to34,43601
28/04/2021,Aged35to44,40112
28/04/2021,Aged45to54,36510
28/04/2021,Aged55to64,27180
29/04/2021,Aged1to4,7933
29/04/2021,Aged5to14,17684
29/04/2021,Aged15to24,43441
29/04/2021,Aged25to34,43654
29/04/2021,Aged35to44,40178
29/04/2021,Aged45to54,36552
29/04/2021,Aged55to64,27208
30/04/2021,Aged1to4,7974
30/04/2021,Aged5to14,17763
30/04/2021,Aged15to24,43510
30/04/2021,Aged25to34,43732
30/04/2021,Aged35to44,40248
30/04/2021,Aged45to54,36626
30/04/2021,Aged55to64,27249
01/05/2021,Aged1to4,7994
01/05/2021,Aged5to14,17857
01/05/2021,Aged15to24,43631
01/05/2021,Aged25to34,43825
01/05/2021,Aged35to44,40341
01/05/2021,Aged45to54,36689
01/05/2021,Aged55to64,27286
02/05/2021,Aged1to4,8031
02/05/2021,Aged5to14,17961
02/05/2021,Aged15to24,43756
02/05/2021,Aged25to34,43909
02/05/2021,Aged35to44,40434
02/05/2021,Aged45to54,36762
02/05/2021,Aged55to64,27316
03/05/2021,Aged1to4,8049
03/05/2021,Aged5to14,18015
03/05/2021,Aged15to24,43839
03/05/2021,Aged25to34,43980
03/05/2021,Aged35to44,40524
03/05/2021,Aged45to54,36817
03/05/2021,Aged55to64,27334
04/05/2021,Aged1to4,8072
04/05/2021,Aged5to14,18123
04/05/2021,Aged15to24,43931
04/05/2021,Aged25to34,44039
04/05/2021,Aged35to44,40597
04/05/2021,Aged45to54,36873
04/05/2021,Aged55to64,27359
05/05/2021,Aged1to4,8105
05/05/2021,Aged5to14,18201
05/05/2021,Aged15to24,43994
05/05/2021,Aged25to34,44089
05/05/2021,Aged35to44,40671
05/05/2021,Aged45to54,36928
05/05/2021,Aged55to64,27377
06/05/2021,Aged1to4,8140
06/05/2021,Aged5to14,18272
06/05/2021,Aged15to24,44075
06/05/2021,Aged25to34,44140
06/05/2021,Aged35to44,40737
06/05/2021,Aged45to54,36983
06/05/2021,Aged55to64,27411
07/05/2021,Aged1to4,8163
07/05/2021,Aged5to14,18345
07/05/2021,Aged15to24,44145
07/05/2021,Aged25to34,44211
07/05/2021,Aged35to44,40809
07/05/2021,Aged45to54,37032
07/05/2021,Aged55to64,27429
08/05/2021,Aged1to4,8186
08/05/2021,Aged5to14,18405
08/05/2021,Aged15to24,44205
08/05/2021,Aged25to34,44323
08/05/2021,Aged35to44,40895
08/05/2021,Aged45to54,37072
08/05/2021,Aged55to64,27461
09/05/2021,Aged1to4,8205
09/05/2021,Aged5to14,18457
09/05/2021,Aged15to24,44288
09/05/2021,Aged25to34,44403
09/05/2021,Aged35to44,40974
09/05/2021,Aged45to54,37128
09/05/2021,Aged55to64,27483
10/05/2021,Aged1to4,8242
10/05/2021,Aged5to14,18561
10/05/2021,Aged15to24,44361
10/05/2021,Aged25to34,44493
10/05/2021,Aged35to44,41058
10/05/2021,Aged45to54,37193
10/05/2021,Aged55to64,27530
11/05/2021,Aged1to4,8267
11/05/2021,Aged5to14,18622
11/05/2021,Aged15to24,44429
11/05/2021,Aged25to34,44550
11/05/2021,Aged35to44,41141
11/05/2021,Aged45to54,37248
11/05/2021,Aged55to64,27550
12/05/2021,Aged1to4,8284
12/05/2021,Aged5to14,18693
12/05/2021,Aged15to24,44491
12/05/2021,Aged25to34,44634
12/05/2021,Aged35to44,41199
12/05/2021,Aged45to54,37303
12/05/2021,Aged55to64,27571
13/05/2021,Aged1to4,8310
13/05/2021,Aged5to14,18778
13/05/2021,Aged15to24,44549
13/05/2021,Aged25to34,44736
13/05/2021,Aged35to44,41281
13/05/2021,Aged45to54,37361
13/05/2021,Aged55to64,27597
14/05/2021,Aged1to4,8350
14/05/2021,Aged5to14,18865
14/05/2021,Aged15to24,44631
14/05/2021,Aged25to34,44808
14/05/2021,Aged35to44,41379
14/05/2021,Aged45to54,37417
14/05/2021,Aged55to64,27622
15/05/2021,Aged1to4,8381
15/05/2021,Aged5to14,18970
15/05/2021,Aged15to24,44733
15/05/2021,Aged25to34,44898
15/05/2021,Aged35to44,41500
15/05/2021,Aged45to54,37491
15/05/2021,Aged55to64,27660
16/05/2021,Aged1to4,8420
16/05/2021,Aged5to14,19045
16/05/2021,Aged15to24,44819
16/05/2021,Aged25to34,44979
16/05/2021,Aged35to44,41595
16/05/2021,Aged45to54,37554
16/05/2021,Aged55to64,27680
17/05/2021,Aged1to4,8438
17/05/2021,Aged5to14,19102
17/05/2021,Aged15to24,44870
17/05/2021,Aged25to34,45026
17/05/2021,Aged35to44,41654
17/05/2021,Aged45to54,37600
17/05/2021,Aged55to64,27703
18/05/2021,Aged1to4,8460
18/05/2021,Aged5to14,19163
18/05/2021,Aged15to24,44953
18/05/2021,Aged25to34,45077
18/05/2021,Aged35to44,41715
18/05/2021,Aged45to54,37643
18/05/2021,Aged55to64,27721
19/05/2021,Aged1to4,8474
19/05/2021,Aged5to14,19243
19/05/2021,Aged15to24,45020
19/05/2021,Aged25to34,45125
19/05/2021,Aged35to44,41784
19/05/2021,Aged45to54,37682
19/05/2021,Aged55to64,27744
20/05/2021,Aged1to4,8496
20/05/2021,Aged5to14,19339
20/05/2021,Aged15to24,45126
20/05/2021,Aged25to34,45199
20/05/2021,Aged35to44,41865
20/05/2021,Aged45to54,37742
20/05/2021,Aged55to64,27767
21/05/2021,Aged1to4,8518
21/05/2021,Aged5to14,19432
21/05/2021,Aged15to24,45213
21/05/2021,Aged25to34,45263
21/05/2021,Aged35to44,41930
21/05/2021,Aged45to54,37779
21/05/2021,Aged55to64,27807
22/05/2021,Aged1to4,8545
22/05/2021,Aged5to14,19521
22/05/2021,Aged15to24,45356
22/05/2021,Aged25to34,45326
22/05/2021,Aged35to44,42018
22/05/2021,Aged45to54,37838
22/05/2021,Aged55to64,27848
23/05/2021,Aged1to4,8564
23/05/2021,Aged5to14,19588
23/05/2021,Aged15to24,45460
23/05/2021,Aged25to34,45366
23/05/2021,Aged35to44,42073
23/05/2021,Aged45to54,37879
23/05/2021,Aged55to64,27868
24/05/2021,Aged1to4,8584
24/05/2021,Aged5to14,19651
24/05/2021,Aged15to24,45595
24/05/2021,Aged25to34,45417
24/05/2021,Aged35to44,42126
24/05/2021,Aged45to54,37939
24/05/2021,Aged55to64,27898
25/05/2021,Aged1to4,8605
25/05/2021,Aged5to14,19727
25/05/2021,Aged15to24,45667
25/05/2021,Aged25to34,45464
25/05/2021,Aged35to44,42185
25/05/2021,Aged45to54,37965
25/05/2021,Aged55to64,27910
26/05/2021,Aged1to4,8634
26/05/2021,Aged5to14,19801
26/05/2021,Aged15to24,45756
26/05/2021,Aged25to34,45502
26/05/2021,Aged35to44,42231
26/05/2021,Aged45to54,38000
26/05/2021,Aged55to64,27931
27/05/2021,Aged1to4,8663
27/05/2021,Aged5to14,19897
27/05/2021,Aged15to24,45865
27/05/2021,Aged25to34,45563
27/05/2021,Aged35to44,42298
27/05/2021,Aged45to54,38055
27/05/2021,Aged55to64,27946
28/05/2021,Aged1to4,8688
28/05/2021,Aged5to14,19972
28/05/2021,Aged15to24,45995
28/05/2021,Aged25to34,45615
28/05/2021,Aged35to44,42362
28/05/2021,Aged45to54,38093
28/05/2021,Aged55to64,27976
29/05/2021,Aged1to4,8714
29/05/2021,Aged5to14,20042
29/05/2021,Aged15to24,46106
29/05/2021,Aged25to34,45681
29/05/2021,Aged35to44,42432
29/05/2021,Aged45to54,38140
29/05/2021,Aged55to64,28003
30/05/2021,Aged1to4,8740
30/05/2021,Aged5to14,20157
30/05/2021,Aged15to24,46216
30/05/2021,Aged25to34,45732
30/05/2021,Aged35to44,42510
30/05/2021,Aged45to54,38190
30/05/2021,Aged55to64,28026
31/05/2021,Aged1to4,8771
31/05/2021,Aged5to14,20231
31/05/2021,Aged15to24,46290
31/05/2021,Aged25to34,45779
31/05/2021,Aged35to44,42579
31/05/2021,Aged45to54,38239
31/05/2021,Aged55to64,28043
01/06/2021,Aged1to4,8787
01/06/2021,Aged5to14,20304
01/06/2021,Aged15to24,46366
01/06/2021,Aged25to34,45839
01/06/2021,Aged35to44,42632
01/06/2021,Aged45to54,38289
01/06/2021,Aged55to64,28070
02/06/2021,Aged1to4,8804
02/06/2021,Aged5to14,20367
02/06/2021,Aged15to24,46436
02/06/2021,Aged25to34,45888
02/06/2021,Aged35to44,42697
02/06/2021,Aged45to54,38325
02/06/2021,Aged55to64,28082
03/06/2021,Aged1to4,8823
03/06/2021,Aged5to14,20458
03/06/2021,Aged15to24,46512
03/06/2021,Aged25to34,45939
03/06/2021,Aged35to44,42769
03/06/2021,Aged45to54,38377
03/06/2021,Aged55to64,28104
04/06/2021,Aged1to4,8865
04/06/2021,Aged5to14,20549
04/06/2021,Aged15to24,46608
04/06/2021,Aged25to34,46006
04/06/2021,Aged35to44,42851
04/06/2021,Aged45to54,38443
04/06/2021,Aged55to64,28130
05/06/2021,Aged1to4,8900
05/06/2021,Aged5to14,20657
05/06/2021,Aged15to24,46735
05/06/2021,Aged25to34,46076
05/06/2021,Aged35to44,42947
05/06/2021,Aged45to54,38487
05/06/2021,Aged55to64,28147
06/06/2021,Aged1to4,8925
06/06/2021,Aged5to14,20736
06/06/2021,Aged15to24,46837
06/06/2021,Aged25to34,46139
06/06/2021,Aged35to44,43008
06/06/2021,Aged45to54,38524
06/06/2021,Aged55to64,28160
07/06/2021,Aged1to4,8943
07/06/2021,Aged5to14,20799
07/06/2021,Aged15to24,46917
07/06/2021,Aged25to34,46180
07/06/2021,Aged35to44,43063
07/06/2021,Aged45to54,38555
07/06/2021,Aged55to64,28173
08/06/2021,Aged1to4,8967
08/06/2021,Aged5to14,20868
08/06/2021,Aged15to24,47002
08/06/2021,Aged25to34,46228
08/06/2021,Aged35to44,43123
08/06/2021,Aged45to54,38598
08/06/2021,Aged55to64,28197
09/06/2021,Aged1to4,8975
09/06/2021,Aged5to14,20917
09/06/2021,Aged15to24,47073
09/06/2021,Aged25to34,46270
09/06/2021,Aged35to44,43161
09/06/2021,Aged45to54,38631
09/06/2021,Aged55to64,28203
10/06/2021,Aged1to4,8991
10/06/2021,Aged5to14,20959
10/06/2021,Aged15to24,47142
10/06/2021,Aged25to34,46310
10/06/2021,Aged35to44,43210
10/06/2021,Aged45to54,38651
10/06/2021,Aged55to64,28218
11/06/2021,Aged1to4,9017
11/06/2021,Aged5to14,21014
11/06/2021,Aged15to24,47244
11/06/2021,Aged25to34,46373
11/06/2021,Aged35to44,43282
11/06/2021,Aged45to54,38680
11/06/2021,Aged55to64,28229
12/06/2021,Aged1to4,9031
12/06/2021,Aged5to14,21055
12/06/2021,Aged15to24,47324
12/06/2021,Aged25to34,46436
12/06/2021,Aged35to44,43323
12/06/2021,Aged45to54,38702
12/06/2021,Aged55to64,28243
13/06/2021,Aged1to4,9054
13/06/2021,Aged5to14,21113
13/06/2021,Aged15to24,47431
13/06/2021,Aged25to34,46505
13/06/2021,Aged35to44,43373
13/06/2021,Aged45to54,38739
13/06/2021,Aged55to64,28257
14/06/2021,Aged1to4,9072
14/06/2021,Aged5to14,21145
14/06/2021,Aged15to24,47526
14/06/2021,Aged25to34,46568
14/06/2021,Aged35to44,43421
14/06/2021,Aged45to54,38766
14/06/2021,Aged55to64,28272
15/06/2021,Aged1to4,9086
15/06/2021,Aged5to14,21178
15/06/2021,Aged15to24,47611
15/06/2021,Aged25to34,46605
15/06/2021,Aged35to44,43462
15/06/2021,Aged45to54,38788
15/06/2021,Aged55to64,28280
16/06/2021,Aged1to4,9109
16/06/2021,Aged5to14,21222
16/06/2021,Aged15to24,47671
16/06/2021,Aged25to34,46651
16/06/2021,Aged35to44,43508
16/06/2021,Aged45to54,38815
16/06/2021,Aged55to64,28285
17/06/2021,Aged1to4,9121
17/06/2021,Aged5to14,21268
17/06/2021,Aged15to24,47759
17/06/2021,Aged25to34,46718
17/06/2021,Aged35to44,43566
17/06/2021,Aged45to54,38845
17/06/2021,Aged55to64,28298
18/06/2021,Aged1to4,9136
18/06/2021,Aged5to14,21329
18/06/2021,Aged15to24,47852
18/06/2021,Aged25to34,46774
18/06/2021,Aged35to44,43631
18/06/2021,Aged45to54,38875
18/06/2021,Aged55to64,28319
19/06/2021,Aged1to4,9151
19/06/2021,Aged5to14,21365
19/06/2021,Aged15to24,47956
19/06/2021,Aged25to34,46836
19/06/2021,Aged35to44,43690
19/06/2021,Aged45to54,38905
19/06/2021,Aged55to64,28330
20/06/2021,Aged1to4,9168
20/06/2021,Aged5to14,21413
20/06/2021,Aged15to24,48055
20/06/2021,Aged25to34,46899
20/06/2021,Aged35to44,43742
20/06/2021,Aged45to54,38927
20/06/2021,Aged55to64,28345
21/06/2021,Aged1to4,9186
21/06/2021,Aged5to14,21451
21/06/2021,Aged15to24,48126
21/06/2021,Aged25to34,46943
21/06/2021,Aged35to44,43788
